sensor_index,DAILY,conc,A_B_Avg,pm2.5_cf_1_a,pm2.5_cf_1_b,humidity_a,temp_Celsius,dewPoint,n
6008,2021-12-28,12.091666666666667,25.0881875,24.59979166666667,25.576583333333332,56.625083333333336,19.036226851851854,10.36124351851852,24
6008,2021-12-29,6.491666666666667,10.981645833333333,10.8765,11.086791666666667,60.13483333333333,22.358726851851852,14.385693518518519,24
6008,2021-12-30,4.975,8.458083333333333,8.350125,8.566041666666667,63.82075,22.066550925925927,14.830700925925928,24
6008,2021-12-31,6.666666666666667,15.0751875,14.770458333333334,15.379916666666666,62.50841666666667,20.980740740740742,13.482424074074075,24
6008,2022-01-01,8.217391304347826,13.742630434782608,13.454869565217392,14.030391304347825,56.27682608695652,23.793067632850242,15.048432850241547,23
6008,2022-01-05,7.566666666666666,12.370375,12.453708333333333,12.287041666666667,40.969458333333336,10.159328703703704,-1.6467796296296289,24
6008,2022-01-06,6.979166666666667,11.36925,11.399125,11.339375,39.63854166666667,12.241087962962963,0.1687962962962962,24
6008,2022-01-07,4.147619047619048,4.5219523809523805,4.506047619047619,4.537857142857143,33.159619047619046,6.978095238095238,-6.389980952380952,21
6008,2022-01-08,5.440909090909091,7.425886363636364,7.735090909090909,7.116681818181818,32.22272727272727,2.237904040404041,-11.317550505050505,22
6008,2022-01-09,10.65,18.00225,18.035458333333334,17.969041666666666,39.32091666666667,9.948356481481483,-2.1874601851851843,24
6008,2022-01-12,8.020833333333334,12.349104166666667,12.823666666666666,11.874541666666666,29.980916666666666,6.445462962962964,-7.558353703703704,24
6008,2022-01-13,8.608333333333334,15.1826875,15.046125,15.31925,35.919291666666666,8.593425925925926,-4.222715740740741,24
6008,2022-01-14,8.483333333333334,14.556958333333334,14.463,14.650916666666667,37.50270833333333,11.679745370370371,-0.8197129629629625,24
6008,2022-01-15,9.833333333333334,19.516770833333332,19.751583333333333,19.281958333333332,44.92220833333333,5.929791666666667,-5.085766666666666,24
6008,2022-01-16,5.6521739130434785,7.533021739130435,7.8334782608695654,7.232565217391304,51.163739130434784,-0.5998067632850241,-10.367058937198067,23
